0.010362277,74.18267245
0.020629618,55.23039899
0.030579581,51.04984792
0.040483861,43.13625525
0.049732569,30.57063739
0.060814032,36.3624266
0.068772695,25.63341626
0.079623352,22.14155051
0.089943298,15.86282066
0.099666104,10.5071535
0.109666529,7.931551966
0.119880978,6.281732503
0.128718604,0.36298181
0.136335738,-1.664492834
0.143592222,-6.474752485
0.158841356,-4.969570538
0.166201276,-8.854048113
0.177171023,-11.25101977
0.197404964,-13.26761686
0.209135265,-16.22223327
0.216990697,-11.76379461
0.224063281,-13.42585132
0.231173126,-11.75019766
0.242777531,-5.063899352
0.25403843,-9.133805282
0.260263951,-4.678086003
0.268796892,-7.081856134
0.279346841,-9.113409862
0.287863235,-2.616618993
0.301425205,-9.467950235
0.316467952,-1.669081803
0.325112679,-8.153635421
0.337575054,-6.662050419
0.346442327,-9.067180245
0.353544722,-14.25509508
0.383874671,-14.23741905
0.365152892,-16.84429356
0.406761003,-17.93374888
0.406874322,-19.046319
0.425469998,-20.52022798
0.467965781,-21.42697433
0.498690737,-22.52594751
0.450857143,-24.40198616
0.489489894,-24.01345342
0.538205028,-23.6222013
0.542327861,-28.81283552
0.562985935,-26.39410875
0.615165919,-26.37507302
0.619561821,-29.52599535
0.685612325,-29.50424023
0.643968549,-32.11383414
0.708912926,-36.54371922
0.760255764,-37.6413327
0.804834026,-37.62909545
0.760856017,-40.79361472
