0.174843258,0.000627941
-0.010618644,0.350417507
2.621191407,0.317834897
5.11282495,0.736581624
5.959453586,0.720819048
14.40627244,0.710951799
16.27635095,0.693080714
17.54965127,0.676964798
18.48383166,0.666103501
19.40161563,0.618477804
23.49900673,0.618096924
24.98889616,0.51339439
28.99717394,0.504610858
31.66781491,0.36768674
33.11309562,0.35437064
33.95909963,0.337207515
38.02978797,0.276953183
37.76463419,0.256647151
39.20398095,0.23002584
40.90894996,0.224760973
42.17491093,0.192188611
44.57857629,0.222282471
45.7605771,0.192861985
48.67409352,0.217699945
48.83404986,0.193539201
51.74303774,0.208223184
53.83798165,0.12032275
57.09327267,0.145858422
60.31873778,0.104517901
61.78041492,0.127966201
64.52413715,0.154906265
65.61671232,0.116382853
67.41141928,0.120921185
70.05291104,0.110047079
71.56559931,0.056464567
73.26369744,0.035793666
75.32871135,0.072192557
79.78427348,0.109273788
81.50563892,0.140773321
82.43544694,0.120108184
86.10226245,0.111327214
87.46514456,0.10466436
89.75533618,0.071734176
93.50455029,0.05629996
96.35268918,0.125956115
97.88271083,0.111238826
99.00370649,0.136440373
101.5560849,0.117163616
105.3280979,0.152849422
108.4836569,0.146173118
109.4939896,0.11465309
111.046654,0.150705686
112.2389611,0.144394251
113.9553296,0.164689395
114.6218577,0.127919872
117.0067843,0.115997275
118.6159252,0.08727386
120.2242854,0.056799759
123.3011936,0.065179993
127.0652426,0.083008805
130.0567852,0.091389679
134.6718352,0.103259755
137.6541646,0.090982538
137.7328154,0.075926001
142.9351181,0.064682542
144.9099256,0.090227822
147.7229292,0.08110312
148.8175344,0.047131491
150.7018232,0.061122886
152.3170543,0.046054819
152.8176921,0.020140828
154.7885957,0.036932679
155.8287543,0.072288844
156.6655451,0.034467628
158.7215019,0.050558565
161.460071,0.065944103
165.5662068,0.085170902
167.7125262,0.112465587
170.1839115,0.10299331
171.5319587,0.063067428
173.5050485,0.084761199
174.9509538,0.072845648
179.3320814,0.134437119
180.2661056,0.123225685
182.8258234,0.120405373
184.3527219,0.098685342
186.0626879,0.104624863
188.2870335,0.115462462
189.4075607,0.139613598
191.5501324,0.158504991
192.99635,0.147289714
194.8770472,0.153227955
195.3817451,0.136417529
198.0199575,0.118190542
198.4367914,0.095778563
199.6440895,0.123080293
200.664104,0.113268767
202.2666863,0.069839592
203.5604432,0.099591642
206.5574513,0.120227316
207.5120882,0.155233984
208.9572127,0.141567748
209.6329541,0.125456315
212.0225654,0.124037833
212.6096619,0.100574161
213.6582529,0.154837732
214.5886856,0.135573144
218.1718532,0.130644323
219.8619874,0.092116427
221.8311732,0.10505677
222.1805995,0.122911202
224.3253573,0.146704516
225.3641105,0.178909447
226.9976119,0.204807426
228.2702876,0.187290961
229.6206772,0.152617136
230.7185617,0.125998387
232.5862979,0.102875245
232.4082274,0.08642008
234.7001367,0.057341404
235.8156669,0.070288152
237.1866691,0.08183243
238.9846554,0.093723642
239.7470116,0.080412667
241.7115127,0.082848895
245.2968666,0.082821994
246.9083499,0.059350637
247.7456091,0.022579832
248.9486911,0.040427859
250.4120859,0.067727668
253.4015985,0.071556759
254.4208322,0.059994547
256.6465832,0.07398338
259.4617731,0.069760598
261.6803409,0.067643122
263.9734995,0.041365543
265.5990369,0.049406528
267.0424437,0.031888783
268.1650009,0.060591702
272.4556097,0.110629288
273.4739064,0.096966254
275.0165768,0.110610073
275.9395139,0.074538902
278.6563772,0.041255378
279.3302447,0.0209423
280.7096794,0.051393983
280.8740081,0.03703708
282.6602826,0.022668007
284.3785249,0.047164797
285.9965668,0.038399199
289.1629006,0.055882357
290.4574382,0.087385093
291.3813123,0.053414744
292.6677298,0.066710348
295.0510948,0.05128638
296.8309669,0.022561684
299.2286983,0.039350333
301.0190329,0.034084826
303.9316124,0.056821963
308.0413398,0.084101916
308.7355077,0.109306667
309.6631295,0.08373961
310.4209571,0.060274657
312.4734785,0.068662576
314.432358,0.058493868
316.8115068,0.033616197
319.2325055,0.10257528
323.8491171,0.117946727
326.0347359,0.041950315
328.4315304,0.056638141
331.3403621,0.070971987
334.6755532,0.084252219
338.6048678,0.089824951
340.2088556,0.04954701
343.2927909,0.073683415
344.2202566,0.047766221
346.0071557,0.034797697
346.4271126,0.01938846
347.7881209,0.008523961
348.0401575,-0.000581527
349.4837205,-0.017749135
351.1974343,-0.003406322
352.3123398,0.008139877
354.2994837,0.061345991
355.6611165,0.051882041
358.6459444,0.045207018
359.8221675,0.002831457
363.5776278,0.001402726
365.5363512,-0.009116119
367.4050243,-0.030138439
368.1637889,-0.051502569
370.732876,-0.033314652
374.1504657,-0.026687666
376.0431869,0.006211134
378.9679466,0.056258968
380.7496926,0.031735918
382.8794594,0.021916066
383.2124893,0.003006098
386.8822717,0.000877734
388.7685905,0.019420912
391.3447048,0.053364999
394.5108824,0.070498021
396.4574256,0.032668478
398.4323892,0.058563895
403.775493,0.171618481
403.5971102,0.154463042
405.2892744,0.12048693
406.4648728,0.07671082
409.4487637,0.067934974
413.7181352,0.07035391
415.0711795,0.041632416
416.7700584,0.022712201
418.8967021,0.005889606
419.9210889,0.00588192
