0.003666461,104.5699105
0.010959187,260.8602988
0.017837402,315.9917075
0.025165471,407.7285364
0.032264296,475.5067542
0.039466133,716.3290822
0.046628559,665.9827522
0.054068083,702.0119653
0.0612354,826.9392228
0.067995364,757.8964908
0.074786615,701.3756823
0.082310382,826.2558156
0.09493986,721.5059218
0.103925316,667.7078764
0.110571552,661.177843
0.117645928,661.0632343
0.123984325,660.9662731
0.131890778,614.6913576
0.137662265,591.3346155
0.147168374,588.3771029
0.152826999,501.6793692
0.158797339,531.5418152
0.167366079,547.082084
0.173028875,523.7738479
0.180598169,501.4452771
0.189402467,482.3851716
0.193987294,494.1369091
0.207347337,461.7594275
0.215422019,468.4452303
0.224845836,448.4753282
0.233626586,472.8825513
0.238064714,429.3395703
0.246168239,441.9154039
0.249673839,415.0188109
0.260650984,429.2308043
0.265732023,465.9159119
0.27466871,414.9081399
0.286706992,408.893731
0.290858877,418.8662609
0.30801554,429.030518
0.313920585,414.7532502
0.337171703,398.9617364
0.355417081,433.0194126
0.341946215,363.9830207
0.365583004,371.0102325
0.392738223,383.6844869
0.358602175,345.1136587
0.388896151,345.0354319
0.400188394,345.0078267
0.415723533,335.1227064
0.440262894,348.2619613
0.423682308,320.8577593
0.43177069,301.3251605
0.448608687,311.64796
0.46831676,318.4536551
0.471642651,309.3561747
0.493522195,312.3177678
0.478327639,283.5992832
0.49577436,288.4026888
0.520039672,296.8384491
0.523656975,273.4460417
0.544046048,276.736511
0.562531564,278.7215911
0.587186406,274.6813097
0.563763496,259.2512217
0.588499475,259.846529
0.608447312,254.2390805
0.626164094,261.6895155
0.64596969,274.6080619
0.679146172,273.9077017
0.703871252,271.9043267
0.666243681,264.1824458
0.638143218,249.3437889
0.633463705,231.3726955
0.615548499,225.8731208
0.6644725,238.7158112
0.695283693,239.2623686
0.718960048,247.4623203
0.752342411,253.4757197
0.729236959,236.9319145
0.770401907,241.5142747
0.739651021,225.7571877
0.762945664,225.7376204
0.718609573,206.9855598
0.739392763,198.6485445
0.786761376,204.4508225
